,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
513,Rubicon Global,0.015015015015015015,0.0,0.002499873302125266,0.3116928848352997,0.0006724435036748186,$1.07 ,2017/8/25,United States,Other,"['Goldman Sachs', ' Leonardo DiCaprio', ' Promecap']",1.07,2017-08-25
514,Farmers Business Network,0.025025025025025023,0.0016396194203728651,0.014623197353534786,0.33226667261320725,0.0008936585188155557,$4.00 ,2020/8/3,United States,Other,"['Blackrock', ' Kleiner Perkins Caulfield & Byers', ' Google Ventures']",4.0,2020-08-03
515,Globality,0.03003003003003003,0.0,0.011965719786876638,0.32634295559741267,0.0009406550828641449,$1.00 ,2019/1/22,United States,Artificial intelligence,['SoftBank Group'],1.0,2019-01-22
516,CMR Surgical,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$3.00 ,2019/9/17,United Kingdom,Health,"['Cambridge Innovation Capital', ' LGT Capital Partners', ' Escala Capital']",3.0,2019-09-17
517,Ola Electric Mobility,0.07507507507507508,0.00396635605901533,0.05618036890997428,0.38462961528864104,0.00204494805663795,$5.00 ,2019/7/2,India,Auto & transportation,"['SoftBank Group', ' Tiger Global Management', ' Matrix Partners India']",5.0,2019-07-02
518,Huike Group,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2018/5/24,China,Edtech,"['Fosun RZ Capital', ' Oceanwide Holdings', ' Shenzhen Qianhe Capital Management Co.']",1.0,2018-05-24
519,CloudWalk,0.023023023023023025,0.001159894978138934,0.007299933326446369,0.3439002623460352,0.0009430519290117202,$2.15 ,2021/9/8,Brazil,Fintech,"['Plug and Play Ventures', ' Valor Capital Group', ' DST Global']",2.15,2021-09-08
520,Pantheon Systems,0.03903903903903904,0.002879170899299621,0.013608604529029443,0.3378416167845698,0.0013573963740585791,$1.00 ,2021/7/13,United States,Internet software & services,"['Foundry Group', ' Scale Venture Partners', ' SoftBank Group']",1.0,2021-07-13
521,Gemini,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$7.10 ,2021/11/19,United States,Fintech,"['Morgan Creek Digital', ' Marcy Venture Partners', ' 10T Fund']",7.1,2021-11-19
522,Scale AI,0.0960960960960961,0.003936279404779719,0.11681032804220393,0.38462961528864104,0.0024746709744302886,$7.30 ,2019/8/5,United States,Artificial intelligence,"['Accel', ' Y Combinator', ' Index Ventures']",7.3,2019-08-05
523,CloudBees,0.035035035035035036,0.0011001749156342377,0.008789590569630428,0.3491176482073751,0.0012068492322185585,$1.15 ,2021/12/9,United States,Data management & analytics,"['Matrix Partners', ' Lightspeed Venture Partners', ' Verizon Ventures']",1.15,2021-12-09
524,Acko General Insurance,0.029029029029029027,0.001957346866742467,0.006088366074841445,0.32345960418249575,0.001118166278751171,$1.10 ,2021/10/18,India,Fintech,"['Intact Ventures', ' Munich Re Ventures', ' General Atlantic']",1.1,2021-10-18
525,YITU Technology,0.04604604604604605,0.003135707760310118,0.008320540622975433,0.3239800540685496,0.0014935805522246148,$2.17 ,2018/3/8,China,Artificial intelligence,"['Sequoia Capital China', ' Banyan Capital']",2.17,2018-03-08
526,Built,0.037037037037037035,0.0013660815893622043,0.02204608511064734,0.33955076493019154,0.001190071746910723,$1.50 ,2021/9/30,United States,Internet software & services,"['Nyca Partners', ' Index Ventures', ' Technology Crossover Ventures']",1.5,2021-09-30
527,SmartHR,0.002002002002002002,0.0,0.0008397748931287248,0.2700920236131504,0.00021816100100712386,$1.60 ,2021/6/8,Japan,Fintech,"['BEENEXT', ' World Innovation Lab', ' Light Street Capital']",1.6,2021-06-08
528,Deel,0.06306306306306306,0.002744721760333478,0.04100743617741377,0.3713298360601265,0.0018043439886188252,$5.50 ,2021/4/21,United States,Fintech,"['Andreessen Horowitz', ' Spark Capital', ' Y Combinator']",5.5,2021-04-21
529,Dremio,0.04804804804804805,0.002608745948764289,0.014891712284249549,0.36247273375986244,0.0016047317333719683,$2.00 ,2021/1/6,United States,Data management & analytics,"['Lightspeed Venture Partners', ' Redpoint Ventures', ' Norwest Venture Partners']",2.0,2021-01-06
530,Eat Just,0.03203203203203203,0.0010197817855371015,0.007245270258604663,0.3337813569889823,0.0011236335501587699,$1.10 ,2017/11/30,United States,Consumer & retail,"['Khosla Ventures', ' Horizons Ventures', ' Founders Fund']",1.1,2017-11-30
531,Skydance Media,0.02702702702702703,0.0,0.004213582048181638,0.3103716433196202,0.0009444251274652307,$2.30 ,2020/2/11,United States,Other,"['RedBird Capital Partners', ' CJ ENM', ' Tencent Holdings']",2.3,2020-02-11
532,You & Mr Jones,0.001001001001001001,0.0,6.898546015251884e-50,0.001001001001001001,0.001082837033026526,$1.30 ,2019/11/19,United States,Other,['Undisclosed'],1.3,2019-11-19
533,Fiture,0.04704704704704705,0.0017107646882611228,0.008348003973413072,0.32411042833578046,0.001501500680246887,$1.00 ,2021/4/14,China,Health,"['Bertelsmann Asia Investments', ' Sequoia Capital China', ' NIO Capital']",1.0,2021-04-14
534,iTutorGroup,0.004004004004004004,5.531895966672322e-05,0.0012400032523339935,0.2772510892992821,0.0002852817533782609,$1.00 ,2015/11/18,China,Edtech,"['QiMing Venture Partners', ' Temasek Holdings', ' Silverlink Capital']",1.0,2015-11-18
535,Visier,0.013013013013013013,0.00032946509125619756,0.005228033492861801,0.3032433789210897,0.0006665204896269361,$1.00 ,2021/6/29,Canada,Internet software & services,"['Foundation Capital', ' Summit Partners', ' Adams Street Partners']",1.0,2021-06-29
536,Panther Labs,0.031031031031031032,0.00048774974252207014,0.007631761125165046,0.33614958865376227,0.0010738413449630062,$1.40 ,2021/12/2,United States,Cybersecurity,"['Innovation Endeavors', ' s28 Capital', ' Lightspeed Venture Partners']",1.4,2021-12-02
537,AgentSync,0.006006006006006006,0.0001160261582886393,0.0014555831656880677,0.2742303079381731,0.0003851012705109058,$1.20 ,2021/12/7,United States,Fintech,"['Craft Ventures', ' Caffeinated Capital', ' Operator Collective']",1.2,2021-12-07
538,Injective Protocol,0.003003003003003003,0.0,0.0007539865671632388,0.2682032682032682,0.00026819823086035436,$1.00 ,2021/4/20,United States,Fintech,"['Pantera Capital', ' Cadenza Ventures', ' BlockTower Capital']",1.0,2021-04-20
539,Wayflyer,0.029029029029029027,0.0027786253457427307,0.00792841424138804,0.3455231293069131,0.0011757294163516703,$1.60 ,2022/2/1,Ireland,Fintech,"['QED Investors', ' DST Global', ' Left Lane Capital']",1.6,2022-02-01
540,Betterfly,0.026026026026026026,0.0029548929519700082,0.007768157101267613,0.34507901217412784,0.0010671739394052296,$1.00 ,2022/2/1,Chile,Artificial intelligence,"['QED Investors', ' DST Global', ' Endeavor']",1.0,2022-02-01
541,Algolia,0.06306306306306306,0.004440600150705199,0.09785070056736195,0.36827362341765635,0.0017170791646712428,$2.25 ,2021/7/28,United States,Internet software & services,"['Accel', ' Alven Capital', ' Storm Ventures']",2.25,2021-07-28
542,Productboard,0.06606606606606606,0.005230542746322946,0.025281602441780578,0.37253210657465974,0.0020521233396441577,$1.70 ,2022/2/2,United States,Internet software & services,"['Index Ventures', ' Kleiner Perkins Caufield & Byers', ' Bessemer Venture Partners']",1.7,2022-02-02
543,Pipa Coding,0.012012012012012012,0.0005068831289326227,0.0011419289059295358,0.28520340453768217,0.0006189807215582477,$1.20 ,2021/3/25,China,Edtech,"['Source Code Capital', ' XVC Venture Capital', ' Hillhouse Capital Management']",1.2,2021-03-25
544,Workrise,0.015015015015015015,0.0,0.0027878657275249444,0.30752745873020787,0.0006304780793467172,$2.90 ,2019/9/30,United States,Internet software & services,"['Founders Fund', ' Quantum Energy Partners', ' Bedrock Capital']",2.9,2019-09-30
545,Augury,0.007007007007007007,0.0037195703310583337,0.00045982660334183736,0.27136604259245767,0.0007322968407430334,$1.00 ,2021/10/26,United States,Artificial intelligence,"['Lerer Hippeau', ' Munich Re Ventures', ' Eclipse Ventures']",1.0,2021-10-26
546,CureFit,0.05905905905905906,0.0007993219478254626,0.09828857741094567,0.3568517564973037,0.0015283976295178687,$1.50 ,2021/11/10,India,Health,"['Chiratae Ventures', ' Accel', ' Kalaari Capital']",1.5,2021-11-10
547,Avant,0.003003003003003003,0.0020623873412002934,0.0005793528923456534,0.25471676610196536,0.0005578736979601468,$2.00 ,2012/12/17,United States,Artificial intelligence,"['RRE Ventures', ' Tiger Global', ' August Capital']",2.0,2012-12-17
548,Faire,0.06306306306306306,0.0033290913129086393,0.04017826197812796,0.36844209259579797,0.0018057197554786882,$12.40 ,2019/10/30,United States,Artificial intelligence,"['Khosla Ventures', ' Forerunner Ventures', ' Sequoia Capital']",12.4,2019-10-30
549,MURAL,0.08308308308308308,0.0034397054477415764,0.07276463971668551,0.4013026479394192,0.0022230909289301802,$2.00 ,2021/7/20,United States,Internet software & services,"['Insight Partners', ' Tiger Global Management', ' Gradient Ventures']",2.0,2021-07-20
550,Coalition,0.005005005005005005,9.764179567912221e-05,7.46628165734002e-05,0.23515749325968305,0.0006147529818097792,$3.50 ,2021/3/16,United States,Cybersecurity,"['Two Sigma Ventures', ' Flint Capital', ' Commerce Ventures']",3.5,2021-03-16
551,CRED,0.08408408408408408,0.005318221115521963,0.05727556715871609,0.39307682499483376,0.0023863653731192587,$4.01 ,2021/4/6,India,Fintech,"['Tiger Global Management', ' DST Global', ' Sequoia Capital India']",4.01,2021-04-06
552,Dunamu,0.011011011011011011,0.0,0.006143643562838105,0.299188118281729,0.0005559880390204402,$1.00 ,2021/7/22,South Korea,Fintech,"['Qualcomm Ventures', ' Woori Investment', ' Hanwha Investment & Securities']",1.0,2021-07-22
553,Alation,0.01001001001001001,0.0004434636663392662,0.001394343326717375,0.27601590624208855,0.0006963545449303172,$1.20 ,2021/6/3,United States,Internet software & services,"['Costanoa Ventures', ' Data Collective', ' Salesforce Ventures']",1.2,2021-06-03
554,Indigo Ag,0.002002002002002002,0.0,0.0007806691812718265,0.26192338680143556,0.00028210601450177143,$3.50 ,2017/9/26,United States,Artificial intelligence,"['Activant Capital Group', ' Alaska Permanent Fund', ' Baillie Gifford & Co.']",3.5,2017-09-26
555,ThoughtSpot,0.04504504504504504,0.0012159775159977348,0.01154765114822231,0.36036439123687447,0.0014486389550081335,$4.20 ,2018/5/8,United States,Internet software & services,"['Lightspeed Venture Partners', ' Khosla Ventures', ' Geodesic Capital']",4.2,2018-05-08
556,Figma,0.06006006006006006,0.004203578628181989,0.026347145154631785,0.37724328544000674,0.0018124317030170603,$10.00 ,2020/4/30,United States,Internet software & services,"['Index Ventures', ' Greylock Partners', ' Kleiner Perkins Caufield & Byers']",10.0,2020-04-30
557,Radius Payment Solutions,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.07 ,2017/11/27,United Kingdom,Fintech,['Inflexion Private Equity'],1.07,2017-11-27
558,Ascend Money,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.50 ,2021/9/27,Thailand,Fintech,"['Ant Group', ' Charoen Pokphand Group', ' Bow Wave Capital']",1.5,2021-09-27
559,GupShup,0.011011011011011011,0.00012220275067082638,0.004686267531142243,0.30554416328316175,0.0004892320315650742,$1.40 ,2021/4/8,United States,Internet software & services,"['Helion Venture Partners', ' Tiger Global management', ' CRV']",1.4,2021-04-08
560,Xendit,0.06806806806806806,0.0006084262713322575,0.10364734767287423,0.3677691390020157,0.0017329781574808992,$1.00 ,2021/9/14,Indonesia,Fintech,"['Accel', ' Y Combinator', ' Amasia']",1.0,2021-09-14
561,Bolt,0.029029029029029027,0.001730473213373535,0.005969582763412341,0.32281138854285146,0.0011312604153069438,$11.00 ,2021/10/8,United States,Fintech,"['Activant Capital', ' Tribe Capital', ' General Atlantic']",11.0,2021-10-08
562,Socar,0.004004004004004004,0.0004152453025821027,5.36576401916321e-05,0.232980738910736,0.0006193287659770677,$1.00 ,2020/10/16,South Korea,Auto & transportation,"['Bain Capital', ' Altos Ventures', ' Songhyun Investment']",1.0,2020-10-16
563,Notion Labs,0.031031031031031032,7.502653129010735e-05,0.017398907256266676,0.33798338834008157,0.0009735187999655366,$10.00 ,2020/4/1,United States,Internet software & services,"['Index Ventures', ' Draft Ventures', ' Felicis Ventures']",10.0,2020-04-01
564,Apus Group,0.01001001001001001,0.0002638246355669157,0.0015583521814826289,0.3021059318883775,0.0005129069414573753,$1.73 ,2015/1/16,China,Mobile & telecommunications,"['Redpoint Ventures', ' QiMing Venture Partners', ' Chengwei Capital']",1.73,2015-01-16
565,H2O.ai,0.006006006006006006,0.0,0.004246546049378993,0.30929893026667216,0.0003170704605334206,$1.70 ,2021/11/7,United States,Artificial intelligence,"['Nexus Venture Partners', ' Transamerica Ventures', ' Crane Venture Partners']",1.7,2021-11-07
566,Spiber,0.003003003003003003,0.0,2.171768999888676e-06,0.19610772203905877,0.0007277275162007445,$1.22 ,2021/9/8,Japan,Other,"['Cool Japan Fund', ' JAFCO', ' The Carlyle Group']",1.22,2021-09-08
567,Brex,0.028028028028028028,0.0009390261011027179,0.01082523578405118,0.35449578099225987,0.0010190200980519542,$12.30 ,2018/10/5,United States,Fintech,"['DST Global', ' Ribbit Capital', ' Greenoaks Capital Management']",12.3,2018-10-05
568,DT Dream,0.009009009009009009,0.0,0.00020873099366932083,0.25431462406517663,0.0007643253451400919,$1.50 ,2017/6/8,China,Data management & analytics,"['Alibaba Group', ' China Everbright Investment Management', ' Yinxinggu Capital']",1.5,2017-06-08
569,Astranis Space Technologies,0.04204204204204204,0.00038834156171948825,0.02373676238133069,0.35340693919017746,0.0012215817666641944,$1.40 ,2021/4/14,United States,Mobile & telecommunications,"['Refactor Capital', ' Andreessen Horowitz', ' Fifty Years Fund']",1.4,2021-04-14
570,SmartAsset,0.003003003003003003,0.0001484033720192907,0.0002470886746536312,0.24843134312597603,0.00048238488951224455,$1.00 ,2021/6/24,United States,Fintech,"['Javelin Venture Partners', ' TTV Capital', ' Peterson Ventures']",1.0,2021-06-24
571,Netlify,0.06006006006006006,0.0025148533123733902,0.02887357533857696,0.37565970821567835,0.0017212668933055634,$2.00 ,2021/11/17,United States,Internet software & services,"['Andreessen Horowitz', ' Kleiner Perkins Caufield & Byers', ' EQT Ventures']",2.0,2021-11-17
572,Bought By Many,0.003003003003003003,0.0,0.0002936667078855876,0.26856099180207216,0.0003135989010727241,$2.35 ,2021/6/1,United Kingdom,Fintech,"['Octopus Ventures', ' Munich Re Ventures', ' CommerzVentures']",2.35,2021-06-01
573,JumpCloud,0.03803803803803804,0.003162542889829339,0.006975684985772876,0.33281587372496463,0.0014533150598115916,$2.62 ,2021/9/13,United States,Data management & analytics,"['Foundry Group', ' General Atlantic', ' BlackRock']",2.62,2021-09-13
574,Snyk,0.07807807807807808,0.0034686301695351133,0.10478917431666625,0.37287704371037705,0.0020956955095085923,$8.60 ,2020/1/21,United Kingdom,Cybersecurity,"['BOLDstart Ventures', ' Google Ventures', ' Accel']",8.6,2020-01-21
575,Biosplice Therapeutics,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$12.00 ,2018/8/6,United States,Health,"['Vickers Venture Partners', ' IKEA GreenTech']",12.0,2018-08-06
576,Reltio,0.006006006006006006,6.711195560931033e-05,0.000495912970265246,0.2771556828680022,0.000420558240997606,$1.70 ,2021/11/4,United States,Data management & analytics,"['Crosslink Capital', ' .406 Ventures', ' Sapphire Ventures']",1.7,2021-11-04
577,JUUL Labs,0.04604604604604605,0.0,0.046094374552045916,0.3659311287662037,0.0012860596288580839,$12.00 ,2017/12/20,United States,Consumer & retail,['Tiger Global Management'],12.0,2017-12-20
578,Anchorage Digital,0.043043043043043044,0.0010580979091242128,0.023894807380601575,0.3560629595112354,0.001275584758118947,$3.00 ,2021/12/15,United States,Fintech,"['Andreessen Horowitz', ' Blockchain Capital', ' Lux Capital']",3.0,2021-12-15
579,Culture Amp,0.03303303303303303,0.0006202061558117691,0.018306055726442592,0.3551209940098829,0.0010234912932967283,$1.50 ,2021/7/29,Australia,Internet software & services,"['Felicis Ventures', ' Index Ventures', ' Blackbird Ventures']",1.5,2021-07-29
580,Gong,0.015015015015015015,0.000591984249815468,0.00743827664693577,0.31948211599143767,0.0006783935590619318,$7.25 ,2020/8/12,United States,Artificial intelligence,"['Norwest Venture Partners', ' Next World Capital', ' Wing Venture Capital']",7.25,2020-08-12
581,Papa,0.012012012012012012,0.0003737525598670697,0.006002405335583882,0.3050812175812176,0.000550603247933386,$1.40 ,2021/11/4,United States,Health,"['Initialized Capital', ' Canaan Partners', ' Sound Ventures']",1.4,2021-11-04
582,Leap Motor,0.04504504504504504,0.0,0.008318119533042904,0.32371961994148485,0.0013476070242681671,$1.01 ,2018/11/20,China,Auto & transportation,"['Sequoia Capital China', ' Gopher Asset Management', ' Shanghai Electric Group']",1.01,2018-11-20
583,Drata,0.014014014014014014,0.0001579296581747731,0.0016386075232147762,0.30485027040666707,0.0006892903656270538,$1.00 ,2021/11/8,United States,Cybersecurity,"['Cowboy Ventures', ' Leaders Fund', ' GGV Capital']",1.0,2021-11-08
584,XtalPi,0.06606606606606606,0.001713150554188652,0.010885278889722492,0.33699347883448305,0.002022717334884953,$2.00 ,2021/8/11,China,Artificial intelligence,"['Tencent Holdings', ' 5Y Capital', ' Sequoia Capital China']",2.0,2021-08-11
585,Marshmallow,0.002002002002002002,1.3373426867080841e-06,0.0008363587414771816,0.26713579250892683,0.00022943452148779347,$1.25 ,2021/9/8,United Kingdom,Fintech,"['Passion Capital', ' Hedosophia', ' Outrun Ventures']",1.25,2021-09-08
586,Flipdish,0.08308308308308308,0.019046642887856097,0.04991560415936953,0.38444602120019783,0.0025988113905881715,$1.25 ,2022/1/13,Ireland,Internet software & services,"['Tencent Holdings', ' Tiger Global Management', ' Global Founders Capital']",1.25,2022-01-13
587,Hotmart,0.035035035035035036,0.001933918992037543,0.011374501781306114,0.3311736901375059,0.0012288645986972308,$1.00 ,2020/3/17,Netherlands,E-commerce & direct-to-consumer,"['Technology Crossover Ventures', ' Alkeon Capital Management', ' General Atlantic']",1.0,2020-03-17
588,Ledger,0.002002002002002002,1.6566575011644534e-05,0.0017730806581687574,0.2722834396262388,0.0002625367249070601,$1.50 ,2021/6/10,France,Hardware,"['Digital Currency Group', ' Draper Esprit', ' Korelya Capital']",1.5,2021-06-10
589,TensTorrent,0.002002002002002002,0.001797388570935665,7.419703960571286e-06,0.20854852781315755,0.0006128201857231555,$1.00 ,2021/5/5,Canada,Artificial intelligence,"['Eclipse Ventures', ' Fidelity Investments', ' Moore Capital Management']",1.0,2021-05-05
590,Gymshark,0.026026026026026026,0.0,0.005891355164453651,0.32088223681849176,0.0009136495349519412,$1.45 ,2020/8/14,United Kingdom,E-commerce & direct-to-consumer,['General Atlantic'],1.45,2020-08-14
591,Orchard,0.009009009009009009,0.00032897450156319766,0.002379467689948096,0.2919225858696681,0.000511291809816737,$1.00 ,2021/9/9,United States,Fintech,"['Accomplice', ' Juxtapose', ' FirstMark Capital']",1.0,2021-09-09
592,WeBull,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2021/2/18,China,Fintech,"['Bojiang Capital', ' Hongdao Capital', ' Mobai Capital']",1.0,2021-02-18
593,Shippo,0.023023023023023025,0.0003438260162184015,0.004759925988126621,0.3141241865890852,0.0009312005955000668,$1.00 ,2021/6/2,United States,"Supply chain, logistics, & delivery","['Version One Ventures', ' Uncork Capital', ' Bessemer Venture Partners']",1.0,2021-06-02
594,OakNorth,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$5.00 ,2017/10/12,United Kingdom,Fintech,"['Clermont Group', ' Coltrane Asset Management', ' Toscafund Asset Management']",5.0,2017-10-12
595,Airtable,0.014014014014014014,0.00021185471657585167,0.005705462122052272,0.30752745873020787,0.0005995208712367521,$11.70 ,2018/11/15,United States,Internet software & services,"['Caffeinated Capital', ' CRV', ' Founder Collective']",11.7,2018-11-15
596,Tier Mobility,0.007007007007007007,0.0017973885709356655,0.0018153551944673756,0.2672244241587307,0.0007621802962529437,$2.00 ,2021/10/25,Germany,Travel,"['Northzone Ventures', ' White Star Capital', ' Novator Partners']",2.0,2021-10-25
597,Koudai,0.02702702702702703,0.0024435228400649166,0.008408322593845607,0.33713453931118226,0.00107332229697846,$1.40 ,2014/10/23,China,E-commerce & direct-to-consumer,"['New Enterprise Associates', ' Tiger Global management', ' Tencent']",1.4,2014-10-23
598,Trax,0.003003003003003003,0.0017973885709356653,0.00014805409825263243,0.24347473228972624,0.0005306458837709893,$1.30 ,2019/7/22,Singapore,Artificial intelligence,"['Hopu Investment Management', ' Boyu Capital', ' DC Thomson Ventures']",1.3,2019-07-22
599,UpGrad,0.06706706706706707,0.005174756338795864,0.0988428236963278,0.3715011136597852,0.001894254692475338,$1.20 ,2021/8/9,India,Edtech,"['Qualcomm Ventures', ' Accel', ' Canaan Partners']",1.2,2021-08-09
600,Omio,0.035035035035035036,0.002472257500771296,0.010046773507682157,0.3504849497016599,0.0013592660459770553,$1.00 ,2018/10/23,Germany,Travel,"['Lakestar', ' Battery Ventures', ' New Enterprise Associates']",1.0,2018-10-23
601,Redis Labs,0.011011011011011011,0.00024988300512359025,0.004928432763212718,0.3146150056306306,0.0005153440070715917,$2.00 ,2020/8/25,United States,Data management & analytics,"['Viola Ventures', ' Dell Technologies Capital', ' Bain Capital Ventures']",2.0,2020-08-25
602,Greensill,0.05305305305305305,0.0015470332944955427,0.01671497209726505,0.3549644840962602,0.0016177774476778945,$4.00 ,2018/7/16,United Kingdom,Fintech,"['SoftBank Group', ' General Atlantic']",4.0,2018-07-16
603,Geek+,0.011011011011011011,0.0,0.001605104774458135,0.29309112606055837,0.0006164017182227891,$1.00 ,2018/11/21,China,Hardware,"['Volcanics Ventures', ' Vertex Ventures China', ' Warburg Pincus']",1.0,2018-11-21
604,Vise,0.058058058058058054,0.0024064036063619833,0.0382811630698366,0.36198400647838846,0.001666377010666516,$1.00 ,2021/5/18,United States,Fintech,"['Sequoia Capital', ' Founders Fund', ' Bling Capital']",1.0,2021-05-18
605,Mollie,0.008008008008008008,0.0,0.005624120652938135,0.2775377031062765,0.00041351907344139516,$6.50 ,2020/9/8,Netherlands,Fintech,['Technology Crossover Ventures'],6.5,2020-09-08
606,LifeMiles,0.006006006006006006,0.0,0.00048712212842488655,0.25856000462742035,0.0004880582792446108,$1.15 ,2015/7/13,Colombia,Other,['Advent International'],1.15,2015-07-13
607,Xiaohongshu,0.025025025025025023,0.0012487719648859497,0.003849254881540381,0.31013262010566595,0.0011272204920525432,$20.00 ,2016/3/31,China,E-commerce & direct-to-consumer,"['GGV Capital', ' ZhenFund', ' Tencent']",20.0,2016-03-31
608,Klaviyo,0.06106106106106106,0.0017181091171196727,0.09770046844508631,0.35956000643500646,0.001654750146660154,$9.20 ,2020/11/17,United States,Internet software & services,"['Summit Partners', ' Accel', ' Astral Capital']",9.2,2020-11-17
609,Hive Box,0.003003003003003003,0.0,1.5753899149090524e-05,0.21720992837497693,0.00043116754449553296,$1.40 ,2018/1/23,China,"Supply chain, logistics, & delivery","['Eastern Bell Capital', ' SF Holding Co', ' STO Express']",1.4,2018-01-23
610,Pet Circle,0.003003003003003003,8.959530057442357e-05,0.0015128182561832725,0.2829987401315581,0.0003326639920951726,$1.00 ,2021/12/7,Australia,E-commerce & direct-to-consumer,"['Prysm Capital', ' Baillie Gifford & Co.', ' TDM Growth Partners']",1.0,2021-12-07
611,Anyscale,0.05105105105105105,0.00409895445693764,0.025222448692794684,0.3546518777694471,0.001660583137966008,$1.00 ,2021/12/7,United States,Artificial intelligence,"['Andreessen Horowitz', ' Intel Capital', ' Foundation Capital']",1.0,2021-12-07
612,Rothy's,0.03203203203203203,0.0010032656957014816,0.00935273010968118,0.34055577776508006,0.0010890119778494017,$1.00 ,2021/12/21,United States,Consumer & retail,"['Alpargatas', ' GS Growth', ' Lightspeed Venture Partners']",1.0,2021-12-21
613,BrewDog,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.24 ,2017/4/10,United Kingdom,Consumer & retail,"['TSG Consumer Partners', ' Crowdcube']",1.24,2017-04-10
614,Zeta,0.03003003003003003,0.0,0.011965719786876638,0.32634295559741267,0.0009406550828641449,$1.45 ,2021/5/24,United States,Fintech,"['Sodexo Ventures', ' SoftBank Group']",1.45,2021-05-24
615,HyalRoute,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$3.50 ,2020/5/26,Singapore,Mobile & telecommunications,['Kuang-Chi'],3.5,2020-05-26
616,StarkWare,0.04604604604604605,0.001695844107984299,0.036447944466878865,0.3570099354673823,0.0013433384160074367,$2.00 ,2021/11/17,Israel,Cybersecurity,"['Sequoia Capital', ' Paradigm', ' Pantera Capital']",2.0,2021-11-17
617,Unico,0.026026026026026026,0.0,0.005891355164453651,0.32088223681849176,0.0009136495349519412,$1.00 ,2021/8/3,Brazil,Artificial intelligence,"['Big Bets', ' General Atlantic', ' SOFTBANK Latin America Ventures']",1.0,2021-08-03
618,Dream Games,0.029029029029029027,0.0,0.016771941553814937,0.3374170148363697,0.0009226892582609355,$2.75 ,2021/6/30,Turkey,Mobile & telecommunications,"['Makers Fund', ' Index Ventures', ' Inova Ventures Participacees']",2.75,2021-06-30
619,VOI,0.006006006006006006,0.0016084042131631186,0.0010288730169794467,0.2791731072493638,0.0006499161706384915,$1.00 ,2021/12/21,Sweden,Travel,"['Vostok New Ventures', ' The Raine Group', ' Balderton Capital']",1.0,2021-12-21
620,Outschool,0.04604604604604605,0.0,0.046094374552045916,0.3659311287662037,0.0012860596288580839,$3.00 ,2021/4/14,United States,Edtech,"['Uniion Square Ventures', ' Tiger Global Management', ' Lightspeed Venture Capital']",3.0,2021-04-14
621,Clearco,0.008008008008008008,0.0010934342533892496,0.0007490380216174335,0.27191573747954567,0.0009309416208116781,$2.00 ,2021/4/20,Canada,Fintech,"['Highland Capital Partners', ' Oak HC/FT Partners', ' Emergence Capital Partners']",2.0,2021-04-20
622,Cognite,0.062062062062062065,0.0012849525978870435,0.09821187095111342,0.360687153790602,0.0016473716958292786,$1.60 ,2021/5/19,Norway,Data management & analytics,"['Technology Crossover Ventures', ' Accel', ' Aker']",1.6,2021-05-19
623,Vista Global,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$2.50 ,2017/8/23,United Arab Emirates,Other,['Rhone Capital'],2.5,2017-08-23
624,Standard Cognition,0.031031031031031032,0.0007205761413383277,0.02237066498825507,0.34084401794939245,0.0010097504967135596,$1.00 ,2021/2/17,United States,Artificial intelligence,"['CRV', ' Y Combinator', ' Initialized Capital']",1.0,2021-02-17
625,Skydio,0.1031031031031031,0.006156151789281083,0.11946008986798291,0.39832562532859267,0.002625222352244703,$1.00 ,2021/2/25,United States,"Supply chain, logistics, & delivery","['Andreessen Horowitz', ' Andreessen Horowitz', ' Institutional Venture Partners', ' Accel']",1.0,2021-02-25
626,Loadsmart,0.009009009009009009,0.0,0.0009641886705089096,0.28181050189447665,0.000515630248296912,$1.30 ,2022/2/1,United States,"Supply chain, logistics, & delivery","['Chromo Invest', ' Maersk Growth', ' BlackRock']",1.3,2022-02-01
627,Cerebras Systems,0.058058058058058054,0.003095087773008906,0.04200182989500157,0.36460589154115636,0.0016945539453143707,$4.00 ,2018/11/14,United States,Hardware,"['Benchmark', ' Foundation Capital', ' Sequoia Capital']",4.0,2018-11-14
628,TripActions,0.07607607607607608,0.008286207977347521,0.03094791891210135,0.37671394500206473,0.0023096699194602864,$7.25 ,2018/11/8,United States,Travel,"['Andreessen Horowitz', ' Lightspeed Venture Partners', ' Zeev Ventures']",7.25,2018-11-08
